"Postal.Code" "Place.Name" "State" "State.Abbreviation" "County" "Latitude" "Longitude"
"34162" "76055" "Itasca" "Texas" "TX" "Hill" "32.1636" "-97.146"
"34163" "76058" "Joshua" "Texas" "TX" "Johnson" "32.4663" "-97.4011"
"34164" "76059" "Keene" "Texas" "TX" "Johnson" "32.3937" "-97.3287"
"34165" "76060" "Kennedale" "Texas" "TX" "Tarrant" "32.6432" "-97.2139"
"34166" "76061" "Lillian" "Texas" "TX" "Johnson" "32.5036" "-97.1748"
"34167" "76063" "Mansfield" "Texas" "TX" "Tarrant" "32.5773" "-97.1416"
"34168" "76064" "Maypearl" "Texas" "TX" "Ellis" "32.2993" "-97.027"
"34169" "76065" "Midlothian" "Texas" "TX" "Ellis" "32.4757" "-96.9936"
"34170" "76066" "Millsap" "Texas" "TX" "Parker" "32.7457" "-97.9561"
"34171" "76067" "Mineral Wells" "Texas" "TX" "Palo Pinto" "32.8103" "-98.0631"
"34172" "76068" "Mineral Wells" "Texas" "TX" "Palo Pinto" "32.7598" "-98.3162"
"34173" "76070" "Nemo" "Texas" "TX" "Somervell" "32.2713" "-97.6567"
"34174" "76071" "Newark" "Texas" "TX" "Wise" "33.007" "-97.4923"
"34175" "76073" "Paradise" "Texas" "TX" "Wise" "33.0826" "-97.6974"
"34176" "76077" "Rainbow" "Texas" "TX" "Somervell" "32.2812" "-97.7065"
"34177" "76078" "Rhome" "Texas" "TX" "Wise" "33.054" "-97.4817"
"34178" "76082" "Springtown" "Texas" "TX" "Parker" "32.966" "-97.635"
"34179" "76084" "Venus" "Texas" "TX" "Johnson" "32.433" "-97.1087"
"34180" "76085" "Weatherford" "Texas" "TX" "Parker" "32.7676" "-97.7516"
"34181" "76086" "Weatherford" "Texas" "TX" "Parker" "32.7549" "-97.7899"
"34182" "76087" "Weatherford" "Texas" "TX" "Parker" "32.7495" "-97.6894"
"34183" "76088" "Weatherford" "Texas" "TX" "Parker" "32.8478" "-97.8606"
"34184" "76092" "Southlake" "Texas" "TX" "Tarrant" "32.9485" "-97.1524"
"34185" "76093" "Rio Vista" "Texas" "TX" "Johnson" "32.2532" "-97.3678"
"34186" "76094" "Arlington" "Texas" "TX" "Tarrant" "32.7714" "-97.2915"
"34187" "76095" "Bedford" "Texas" "TX" "Tarrant" "32.7714" "-97.2915"
"34188" "76096" "Arlington" "Texas" "TX" "Tarrant" "32.7714" "-97.2915"
"34189" "76097" "Burleson" "Texas" "TX" "Johnson" "32.5244" "-97.2609"
"34190" "76098" "Azle" "Texas" "TX" "Parker" "32.8957" "-97.5636"
"34191" "76099" "Grapevine" "Texas" "TX" "Tarrant" "32.7714" "-97.2915"
"34192" "76101" "Fort Worth" "Texas" "TX" "Tarrant" "32.7714" "-97.2915"
"34193" "76102" "Fort Worth" "Texas" "TX" "Tarrant" "32.7589" "-97.328"
"34194" "76103" "Fort Worth" "Texas" "TX" "Tarrant" "32.747" "-97.2604"
"34195" "76104" "Fort Worth" "Texas" "TX" "Tarrant" "32.7256" "-97.3184"
"34196" "76105" "Fort Worth" "Texas" "TX" "Tarrant" "32.7233" "-97.269"
"34197" "76106" "Fort Worth" "Texas" "TX" "Tarrant" "32.7968" "-97.356"
"34198" "76107" "Fort Worth" "Texas" "TX" "Tarrant" "32.7392" "-97.3852"
"34199" "76108" "Fort Worth" "Texas" "TX" "Tarrant" "32.7822" "-97.4969"
"34200" "76109" "Fort Worth" "Texas" "TX" "Tarrant" "32.7002" "-97.3789"
"34201" "76110" "Fort Worth" "Texas" "TX" "Tarrant" "32.7065" "-97.3375"
"34202" "76111" "Fort Worth" "Texas" "TX" "Tarrant" "32.7824" "-97.3003"
"34203" "76112" "Fort Worth" "Texas" "TX" "Tarrant" "32.7493" "-97.2181"
"34204" "76113" "Fort Worth" "Texas" "TX" "Tarrant" "32.7714" "-97.2915"
"34205" "76114" "Fort Worth" "Texas" "TX" "Tarrant" "32.7796" "-97.3928"
"34206" "76115" "Fort Worth" "Texas" "TX" "Tarrant" "32.6796" "-97.3336"
"34207" "76116" "Fort Worth" "Texas" "TX" "Tarrant" "32.723" "-97.4483"
"34208" "76117" "Haltom City" "Texas" "TX" "Tarrant" "32.8087" "-97.2709"
"34209" "76118" "Fort Worth" "Texas" "TX" "Tarrant" "32.8013" "-97.1952"
"34210" "76119" "Fort Worth" "Texas" "TX" "Tarrant" "32.6914" "-97.2675"
"34211" "76120" "Fort Worth" "Texas" "TX" "Tarrant" "32.7639" "-97.1781"
"34212" "76121" "Fort Worth" "Texas" "TX" "Tarrant" "32.7714" "-97.2915"
"34213" "76122" "Fort Worth" "Texas" "TX" "Tarrant" "32.7714" "-97.2915"
"34214" "76123" "Fort Worth" "Texas" "TX" "Tarrant" "32.6254" "-97.3658"
"34215" "76124" "Fort Worth" "Texas" "TX" "Tarrant" "32.7714" "-97.2915"
"34216" "76126" "Fort Worth" "Texas" "TX" "Tarrant" "32.64" "-97.5448"
"34217" "76127" "Naval Air Station/ Jrb" "Texas" "TX" "Tarrant" "32.7771" "-97.4301"
"34218" "76129" "Fort Worth" "Texas" "TX" "Tarrant" "32.7714" "-97.2915"
"34219" "76130" "Fort Worth" "Texas" "TX" "Tarrant" "32.7714" "-97.2915"
"34220" "76131" "Fort Worth" "Texas" "TX" "Tarrant" "32.8632" "-97.3377"
"34221" "76132" "Fort Worth" "Texas" "TX" "Tarrant" "32.6711" "-97.4056"
"34222" "76133" "Fort Worth" "Texas" "TX" "Tarrant" "32.6526" "-97.3758"
"34223" "76134" "Fort Worth" "Texas" "TX" "Tarrant" "32.6469" "-97.3325"
"34224" "76135" "Fort Worth" "Texas" "TX" "Tarrant" "32.8248" "-97.4519"
"34225" "76136" "Fort Worth" "Texas" "TX" "Tarrant" "32.7714" "-97.2915"
"34226" "76137" "Fort Worth" "Texas" "TX" "Tarrant" "32.8664" "-97.2891"
"34227" "76140" "Fort Worth" "Texas" "TX" "Tarrant" "32.6192" "-97.2735"
"34228" "76147" "Fort Worth" "Texas" "TX" "Tarrant" "32.7714" "-97.2915"
"34229" "76148" "Fort Worth" "Texas" "TX" "Tarrant" "32.8621" "-97.2508"
"34230" "76150" "Fort Worth" "Texas" "TX" "Tarrant" "32.7714" "-97.2915"
"34231" "76155" "Fort Worth" "Texas" "TX" "Tarrant" "32.8247" "-97.0503"
"34232" "76161" "Fort Worth" "Texas" "TX" "Tarrant" "32.7714" "-97.2915"
"34233" "76162" "Fort Worth" "Texas" "TX" "Tarrant" "32.7714" "-97.2915"
"34234" "76163" "Fort Worth" "Texas" "TX" "Tarrant" "32.7714" "-97.2915"
"34235" "76164" "Fort Worth" "Texas" "TX" "Tarrant" "32.7811" "-97.3546"
"34236" "76166" "Fort Worth" "Texas" "TX" "" "32.7539" "-97.3362"
"34237" "76177" "Fort Worth" "Texas" "TX" "Tarrant" "32.9448" "-97.3124"
"34238" "76178" "Fort Worth" "Texas" "TX" "Tarrant" "32.7714" "-97.2915"
"34239" "76179" "Fort Worth" "Texas" "TX" "Tarrant" "32.9074" "-97.4257"
"34240" "76180" "North Richland Hills" "Texas" "TX" "Tarrant" "32.84" "-97.225"
"34241" "76181" "Fort Worth" "Texas" "TX" "Tarrant" "32.7714" "-97.2915"
"34242" "76182" "North Richland Hills" "Texas" "TX" "Tarrant" "32.8828" "-97.2098"
"34243" "76185" "Fort Worth" "Texas" "TX" "Tarrant" "32.7714" "-97.2915"
"34244" "76191" "Fort Worth" "Texas" "TX" "Tarrant" "32.7714" "-97.2915"
"34245" "76192" "Fort Worth" "Texas" "TX" "Tarrant" "32.7714" "-97.2915"
"34246" "76193" "Fort Worth" "Texas" "TX" "Tarrant" "32.7714" "-97.2915"
"34247" "76195" "Fort Worth" "Texas" "TX" "Tarrant" "32.7714" "-97.2915"
"34248" "76196" "Fort Worth" "Texas" "TX" "Tarrant" "32.7714" "-97.2915"
"34249" "76197" "Fort Worth" "Texas" "TX" "Tarrant" "32.7714" "-97.2915"
"34250" "76198" "Fort Worth" "Texas" "TX" "Tarrant" "32.7714" "-97.2915"
"34251" "76199" "Fort Worth" "Texas" "TX" "Tarrant" "32.7714" "-97.2915"
"34252" "76201" "Denton" "Texas" "TX" "Denton" "33.2289" "-97.1314"
"34253" "76202" "Denton" "Texas" "TX" "Denton" "33.2255" "-97.1085"
"34254" "76203" "Denton" "Texas" "TX" "Denton" "33.2465" "-97.127"
"34255" "76204" "Denton" "Texas" "TX" "Denton" "33.2074" "-97.1163"
"34256" "76205" "Denton" "Texas" "TX" "Denton" "33.1903" "-97.1282"
"34257" "76206" "Denton" "Texas" "TX" "Denton" "33.1694" "-97.1506"
"34258" "76207" "Denton" "Texas" "TX" "Denton" "33.2285" "-97.1813"
"34259" "76208" "Denton" "Texas" "TX" "Denton" "33.2117" "-97.0612"
"34260" "76209" "Denton" "Texas" "TX" "Denton" "33.2346" "-97.1131"
"34261" "76210" "Denton" "Texas" "TX" "Denton" "33.1428" "-97.0727"
"34262" "76225" "Alvord" "Texas" "TX" "Wise" "33.3698" "-97.6885"
"34263" "76226" "Argyle" "Texas" "TX" "Denton" "33.1062" "-97.16"
"34264" "76227" "Aubrey" "Texas" "TX" "Denton" "33.292" "-96.9879"
"34265" "76228" "Bellevue" "Texas" "TX" "Clay" "33.5879" "-98.1574"
"34266" "76230" "Bowie" "Texas" "TX" "Montague" "33.5568" "-97.8373"
"34267" "76233" "Collinsville" "Texas" "TX" "Grayson" "33.558" "-96.9014"
"34268" "76234" "Decatur" "Texas" "TX" "Wise" "33.2351" "-97.574"
"34269" "76238" "Era" "Texas" "TX" "Cooke" "33.4965" "-97.3859"
"34270" "76239" "Forestburg" "Texas" "TX" "Montague" "33.5398" "-97.5848"
"34271" "76240" "Gainesville" "Texas" "TX" "Cooke" "33.6547" "-97.1583"
"34272" "76241" "Gainesville" "Texas" "TX" "Cooke" "33.6104" "-97.0369"
"34273" "76244" "Keller" "Texas" "TX" "Tarrant" "32.931" "-97.2843"
"34274" "76245" "Gordonville" "Texas" "TX" "Grayson" "33.8343" "-96.8403"
"34275" "76246" "Greenwood" "Texas" "TX" "Wise" "33.407" "-97.4716"
"34276" "76247" "Justin" "Texas" "TX" "Denton" "33.0734" "-97.3093"
"34277" "76248" "Keller" "Texas" "TX" "Tarrant" "32.9276" "-97.2489"
"34278" "76249" "Krum" "Texas" "TX" "Denton" "33.2734" "-97.2675"
"34279" "76250" "Lindsay" "Texas" "TX" "Cooke" "33.636" "-97.2214"
"34280" "76251" "Montague" "Texas" "TX" "Montague" "33.6639" "-97.7282"
"34281" "76252" "Muenster" "Texas" "TX" "Cooke" "33.6595" "-97.3624"
"34282" "76253" "Myra" "Texas" "TX" "Cooke" "33.6178" "-97.309"
"34283" "76255" "Nocona" "Texas" "TX" "Montague" "33.7982" "-97.727"
"34284" "76258" "Pilot Point" "Texas" "TX" "Denton" "33.371" "-96.9446"
"34285" "76259" "Ponder" "Texas" "TX" "Denton" "33.1774" "-97.2848"
"34286" "76261" "Ringgold" "Texas" "TX" "Montague" "33.8164" "-97.944"
"34287" "76262" "Roanoke" "Texas" "TX" "Denton" "33.0211" "-97.2127"
"34288" "76263" "Rosston" "Texas" "TX" "Cooke" "33.4674" "-97.4534"
"34289" "76264" "Sadler" "Texas" "TX" "Grayson" "33.731" "-96.84"
"34290" "76265" "Saint Jo" "Texas" "TX" "Montague" "33.744" "-97.5568"
"34291" "76266" "Sanger" "Texas" "TX" "Denton" "33.3563" "-97.1814"
"34292" "76267" "Slidell" "Texas" "TX" "Wise" "33.378" "-97.3922"
"34293" "76268" "Southmayd" "Texas" "TX" "Grayson" "33.6153" "-96.7618"
"34294" "76270" "Sunset" "Texas" "TX" "Montague" "33.4539" "-97.7709"
"34295" "76271" "Tioga" "Texas" "TX" "Grayson" "33.4675" "-96.9097"
"34296" "76272" "Valley View" "Texas" "TX" "Cooke" "33.5022" "-97.2311"
"34297" "76273" "Whitesboro" "Texas" "TX" "Grayson" "33.659" "-96.879"
"34298" "76299" "Roanoke" "Texas" "TX" "Denton" "33.2074" "-97.1163"
"34299" "76301" "Wichita Falls" "Texas" "TX" "Wichita" "33.9053" "-98.4976"
"34300" "76302" "Wichita Falls" "Texas" "TX" "Wichita" "33.8643" "-98.494"
"34301" "76303" "Wichita Falls" "Texas" "TX" "" "33.9002" "-98.4609"
"34302" "76304" "Wichita Falls" "Texas" "TX" "" "33.9319" "-98.4992"
"34303" "76305" "Wichita Falls" "Texas" "TX" "Wichita" "33.9995" "-98.3938"
"34304" "76306" "Wichita Falls" "Texas" "TX" "Wichita" "33.9519" "-98.5145"
"34305" "76307" "Wichita Falls" "Texas" "TX" "Wichita" "33.8777" "-98.4946"
"34306" "76308" "Wichita Falls" "Texas" "TX" "Wichita" "33.8633" "-98.534"
"34307" "76309" "Wichita Falls" "Texas" "TX" "Wichita" "33.8931" "-98.5343"
"34308" "76310" "Wichita Falls" "Texas" "TX" "Wichita" "33.8581" "-98.5755"
"34309" "76311" "Sheppard Afb" "Texas" "TX" "Wichita" "33.9824" "-98.5088"
"34310" "76351" "Archer City" "Texas" "TX" "Archer" "33.5562" "-98.6249"
"34311" "76352" "Bluegrove" "Texas" "TX" "Clay" "33.8117" "-98.1848"
"34312" "76354" "Burkburnett" "Texas" "TX" "Wichita" "34.086" "-98.5708"
"34313" "76357" "Byers" "Texas" "TX" "Clay" "34.0728" "-98.1839"
"34314" "76359" "Elbert" "Texas" "TX" "" "33.0157" "-99.0552"
"34315" "76360" "Electra" "Texas" "TX" "Wichita" "34.0362" "-98.9154"
"34316" "76363" "Goree" "Texas" "TX" "Knox" "33.4748" "-99.5258"
"34317" "76364" "Harrold" "Texas" "TX" "Wilbarger" "34.0971" "-99.0351"
"34318" "76365" "Henrietta" "Texas" "TX" "Clay" "33.8196" "-98.26"
"34319" "76366" "Holliday" "Texas" "TX" "Archer" "33.6751" "-98.6576"
"34320" "76367" "Iowa Park" "Texas" "TX" "Wichita" "33.9424" "-98.6745"
"34321" "76369" "Kamay" "Texas" "TX" "Wichita" "34.0234" "-98.6877"
"34322" "76370" "Megargel" "Texas" "TX" "Archer" "33.4533" "-98.9297"
"34323" "76371" "Munday" "Texas" "TX" "Knox" "33.4561" "-99.6326"
"34324" "76372" "Newcastle" "Texas" "TX" "Young" "33.1901" "-98.7446"
"34325" "76373" "Oklaunion" "Texas" "TX" "Wilbarger" "34.1456" "-99.107"
"34326" "76374" "Olney" "Texas" "TX" "Young" "33.3601" "-98.7427"
"34327" "76377" "Petrolia" "Texas" "TX" "Clay" "34.0273" "-98.2692"
"34328" "76379" "Scotland" "Texas" "TX" "Archer" "33.6535" "-98.465"
"34329" "76380" "Seymour" "Texas" "TX" "Baylor" "33.5914" "-99.2587"
"34330" "76383" "Vera" "Texas" "TX" "" "33.6337" "-99.8039"
"34331" "76384" "Vernon" "Texas" "TX" "Wilbarger" "34.1491" "-99.303"
"34332" "76385" "Vernon" "Texas" "TX" "Wilbarger" "34.1464" "-99.2141"
"34333" "76388" "Weinert" "Texas" "TX" "Haskell" "33.3249" "-99.6664"
"34334" "76389" "Windthorst" "Texas" "TX" "Archer" "33.5796" "-98.4376"
"34335" "76401" "Stephenville" "Texas" "TX" "Erath" "32.2214" "-98.2224"
"34336" "76402" "Stephenville" "Texas" "TX" "Erath" "32.2153" "-98.208"
"34337" "76424" "Breckenridge" "Texas" "TX" "Stephens" "32.7532" "-98.9099"
"34338" "76426" "Bridgeport" "Texas" "TX" "Wise" "33.187" "-97.781"
"34339" "76427" "Bryson" "Texas" "TX" "Jack" "33.1615" "-98.3874"
"34340" "76429" "Caddo" "Texas" "TX" "Stephens" "32.6886" "-98.659"
"34341" "76430" "Albany" "Texas" "TX" "Shackelford" "32.719" "-99.3196"
"34342" "76431" "Chico" "Texas" "TX" "Wise" "33.3193" "-97.8031"
"34343" "76432" "Blanket" "Texas" "TX" "Brown" "31.7882" "-98.8311"
"34344" "76433" "Bluff Dale" "Texas" "TX" "Erath" "32.2884" "-98.0539"
"34345" "76435" "Carbon" "Texas" "TX" "Eastland" "32.2701" "-98.8348"
"34346" "76436" "Carlton" "Texas" "TX" "Hamilton" "31.8949" "-98.1842"
"34347" "76437" "Cisco" "Texas" "TX" "Eastland" "32.38" "-98.9865"
"34348" "76439" "Dennis" "Texas" "TX" "Parker" "32.6325" "-97.9575"
"34349" "76442" "Comanche" "Texas" "TX" "Comanche" "31.9116" "-98.6082"
"34350" "76443" "Cross Plains" "Texas" "TX" "Callahan" "32.1482" "-99.1872"
"34351" "76444" "De Leon" "Texas" "TX" "Comanche" "32.1087" "-98.5489"
"34352" "76445" "Desdemona" "Texas" "TX" "Eastland" "32.2819" "-98.5673"
"34353" "76446" "Dublin" "Texas" "TX" "Erath" "32.0909" "-98.3455"
"34354" "76448" "Eastland" "Texas" "TX" "Eastland" "32.3994" "-98.8071"
"34355" "76449" "Graford" "Texas" "TX" "Palo Pinto" "32.9242" "-98.337"
"34356" "76450" "Graham" "Texas" "TX" "Young" "33.0993" "-98.5832"
"34357" "76452" "Energy" "Texas" "TX" "Comanche" "31.7633" "-98.3999"
"34358" "76453" "Gordon" "Texas" "TX" "Palo Pinto" "32.5478" "-98.3632"
"34359" "76454" "Gorman" "Texas" "TX" "Eastland" "32.2234" "-98.6834"
"34360" "76455" "Gustine" "Texas" "TX" "Comanche" "31.8468" "-98.4017"
"34361" "76456" "Hasse" "Texas" "TX" "" "31.9082" "-98.6579"
"34362" "76457" "Hico" "Texas" "TX" "Hamilton" "31.9597" "-98.0249"
"34363" "76458" "Jacksboro" "Texas" "TX" "Jack" "33.2347" "-98.1681"
"34364" "76459" "Jermyn" "Texas" "TX" "Jack" "33.2636" "-98.3931"
"34365" "76460" "Loving" "Texas" "TX" "Young" "33.2689" "-98.5024"
"34366" "76461" "Lingleville" "Texas" "TX" "Erath" "32.2214" "-98.3428"
"34367" "76462" "Lipan" "Texas" "TX" "Hood" "32.5072" "-97.9536"
"34368" "76463" "Mingus" "Texas" "TX" "Palo Pinto" "32.5381" "-98.4219"
"34369" "76464" "Moran" "Texas" "TX" "Shackelford" "32.5549" "-99.1656"
"34370" "76465" "Morgan Mill" "Texas" "TX" "Erath" "32.2153" "-98.208"
"34371" "76466" "Olden" "Texas" "TX" "Eastland" "32.4421" "-98.7342"
"34372" "76467" "Paluxy" "Texas" "TX" "Hood" "32.3414" "-97.9321"
"34373" "76468" "Proctor" "Texas" "TX" "Comanche" "31.9963" "-98.4003"
"34374" "76469" "Putnam" "Texas" "TX" "Callahan" "32.374" "-99.1957"
"34375" "76470" "Ranger" "Texas" "TX" "Eastland" "32.4681" "-98.6747"
"34376" "76471" "Rising Star" "Texas" "TX" "Eastland" "32.128" "-98.9859"
"34377" "76472" "Santo" "Texas" "TX" "Palo Pinto" "32.5979" "-98.1797"
"34378" "76474" "Sidney" "Texas" "TX" "Comanche" "31.932" "-98.768"
"34379" "76475" "Strawn" "Texas" "TX" "Palo Pinto" "32.5945" "-98.4995"
"34380" "76476" "Tolar" "Texas" "TX" "Hood" "32.3772" "-97.8802"
"34381" "76481" "South Bend" "Texas" "TX" "Young" "33.0052" "-98.6892"
"34382" "76483" "Throckmorton" "Texas" "TX" "Throckmorton" "33.1794" "-99.1838"
"34383" "76484" "Palo Pinto" "Texas" "TX" "Palo Pinto" "32.7048" "-98.3469"
"34384" "76485" "Peaster" "Texas" "TX" "Parker" "32.7793" "-97.8055"
"34385" "76486" "Perrin" "Texas" "TX" "Jack" "33.0585" "-98.044"
"34386" "76487" "Poolville" "Texas" "TX" "Parker" "32.968" "-97.8472"
"34387" "76490" "Whitt" "Texas" "TX" "Parker" "32.9555" "-98.021"
"34388" "76491" "Woodson" "Texas" "TX" "Throckmorton" "33.0741" "-99.0546"
"34389" "76501" "Temple" "Texas" "TX" "Bell" "31.0895" "-97.3343"
"34390" "76502" "Temple" "Texas" "TX" "Bell" "31.071" "-97.3898"
"34391" "76503" "Temple" "Texas" "TX" "Bell" "31.054" "-97.3203"
"34392" "76504" "Temple" "Texas" "TX" "Bell" "31.0917" "-97.3648"
"34393" "76505" "Temple" "Texas" "TX" "Bell" "31.0363" "-97.492"
"34394" "76508" "Temple" "Texas" "TX" "Bell" "31.0363" "-97.492"
"34395" "76511" "Bartlett" "Texas" "TX" "Bell" "30.7991" "-97.4263"
"34396" "76513" "Belton" "Texas" "TX" "Bell" "31.0723" "-97.472"
"34397" "76517" "Ben Arnold" "Texas" "TX" "" "30.9635" "-96.9876"
"34398" "76518" "Buckholts" "Texas" "TX" "Milam" "30.8858" "-97.1241"
"34399" "76519" "Burlington" "Texas" "TX" "Milam" "30.9736" "-96.9642"
"34400" "76520" "Cameron" "Texas" "TX" "Milam" "30.8527" "-96.9766"
"34401" "76522" "Copperas Cove" "Texas" "TX" "Coryell" "31.2029" "-97.9301"
"34402" "76523" "Davilla" "Texas" "TX" "Milam" "30.7824" "-97.298"
"34403" "76524" "Eddy" "Texas" "TX" "McLennan" "31.3088" "-97.2774"
"34404" "76525" "Evant" "Texas" "TX" "Coryell" "31.4388" "-98.0535"
"34405" "76526" "Flat" "Texas" "TX" "Coryell" "31.2956" "-97.5822"
"34406" "76527" "Florence" "Texas" "TX" "Williamson" "30.8076" "-97.7812"
"34407" "76528" "Gatesville" "Texas" "TX" "Coryell" "31.4177" "-97.833"
"34408" "76530" "Granger" "Texas" "TX" "Williamson" "30.7398" "-97.4451"
"34409" "76531" "Hamilton" "Texas" "TX" "Hamilton" "31.6781" "-98.1131"
"34410" "76533" "Heidenheimer" "Texas" "TX" "Bell" "31.0496" "-97.4936"
"34411" "76534" "Holland" "Texas" "TX" "Bell" "30.88" "-97.3857"
"34412" "76537" "Jarrell" "Texas" "TX" "Williamson" "30.8119" "-97.5942"
"34413" "76538" "Jonesboro" "Texas" "TX" "Coryell" "31.5599" "-97.8456"
"34414" "76539" "Kempner" "Texas" "TX" "Lampasas" "31.0887" "-98.0099"
"34415" "76540" "Killeen" "Texas" "TX" "Bell" "31.0858" "-97.3571"
"34416" "76541" "Killeen" "Texas" "TX" "Bell" "31.1164" "-97.7278"
"34417" "76542" "Killeen" "Texas" "TX" "Bell" "31.0376" "-97.6809"
"34418" "76543" "Killeen" "Texas" "TX" "Bell" "31.1172" "-97.6651"
"34419" "76544" "Killeen" "Texas" "TX" "Bell" "31.1282" "-97.7469"
"34420" "76545" "Killeen" "Texas" "TX" "Bell" "31.0363" "-97.492"
"34421" "76546" "Killeen" "Texas" "TX" "Bell" "31.0363" "-97.492"
"34422" "76547" "Killeen" "Texas" "TX" "Bell" "31.0363" "-97.492"
"34423" "76548" "Harker Heights" "Texas" "TX" "Bell" "31.0286" "-97.6115"
"34424" "76549" "Killeen" "Texas" "TX" "Bell" "31.0065" "-97.841"
"34425" "76550" "Lampasas" "Texas" "TX" "Lampasas" "31.068" "-98.1834"
"34426" "76552" "Leon Junction" "Texas" "TX" "Coryell" "31.3512" "-97.5485"
"34427" "76554" "Little River" "Texas" "TX" "Bell" "30.963" "-97.3616"
"34428" "76555" "Maysfield" "Texas" "TX" "Milam" "30.7842" "-96.9638"
"34429" "76556" "Milano" "Texas" "TX" "Milam" "30.7304" "-96.8807"
"34430" "76557" "Moody" "Texas" "TX" "McLennan" "31.2533" "-97.41"
"34431" "76558" "Mound" "Texas" "TX" "Coryell" "31.3514" "-97.6444"
"34432" "76559" "Nolanville" "Texas" "TX" "Bell" "31.0833" "-97.5941"
"34433" "76561" "Oglesby" "Texas" "TX" "Coryell" "31.4438" "-97.5501"
"34434" "76564" "Pendleton" "Texas" "TX" "Bell" "31.0363" "-97.492"
"34435" "76565" "Pottsville" "Texas" "TX" "Hamilton" "31.6837" "-98.3561"
"34436" "76566" "Purmela" "Texas" "TX" "Coryell" "31.4841" "-97.9903"
"34437" "76567" "Rockdale" "Texas" "TX" "Milam" "30.6583" "-97.0079"
"34438" "76569" "Rogers" "Texas" "TX" "Bell" "30.955" "-97.2228"
"34439" "76570" "Rosebud" "Texas" "TX" "Falls" "31.0922" "-96.9755"
"34440" "76571" "Salado" "Texas" "TX" "Bell" "30.9494" "-97.533"
"34441" "76573" "Schwertner" "Texas" "TX" "Williamson" "30.8055" "-97.4705"
"34442" "76574" "Taylor" "Texas" "TX" "Williamson" "30.5807" "-97.4401"
"34443" "76576" "Gatesville" "Texas" "TX" "" "31.434" "-97.7478"
"34444" "76577" "Thorndale" "Texas" "TX" "Milam" "30.6082" "-97.1764"
"34445" "76578" "Thrall" "Texas" "TX" "Williamson" "30.592" "-97.2893"
"34446" "76579" "Troy" "Texas" "TX" "Bell" "31.1759" "-97.2852"
"34447" "76596" "Gatesville" "Texas" "TX" "Coryell" "31.3902" "-97.7993"
"34448" "76597" "Gatesville" "Texas" "TX" "Coryell" "31.3902" "-97.7993"
"34449" "76598" "Gatesville" "Texas" "TX" "Coryell" "31.3902" "-97.7993"
"34450" "76599" "Gatesville" "Texas" "TX" "Coryell" "31.4706" "-97.7347"
"34451" "76621" "Abbott" "Texas" "TX" "Hill" "31.8916" "-97.0671"
"34452" "76622" "Aquilla" "Texas" "TX" "Hill" "31.8589" "-97.2258"
"34453" "76623" "Avalon" "Texas" "TX" "Ellis" "32.2214" "-96.7832"
"34454" "76624" "Axtell" "Texas" "TX" "McLennan" "31.661" "-96.9882"
"34455" "76625" "Birome" "Texas" "TX" "" "31.8553" "-96.9429"
"34456" "76626" "Blooming Grove" "Texas" "TX" "Navarro" "32.0758" "-96.701"
"34457" "76627" "Blum" "Texas" "TX" "Hill" "32.1052" "-97.3652"
"34458" "76628" "Brandon" "Texas" "TX" "Hill" "32.0544" "-96.9756"
"34459" "76629" "Bremond" "Texas" "TX" "Robertson" "31.156" "-96.6697"
"34460" "76630" "Bruceville" "Texas" "TX" "McLennan" "31.3267" "-97.2342"
"34461" "76631" "Bynum" "Texas" "TX" "Hill" "31.9907" "-96.9837"
"34462" "76632" "Chilton" "Texas" "TX" "Falls" "31.31" "-97.09"
"34463" "76633" "China Spring" "Texas" "TX" "McLennan" "31.6673" "-97.3002"
"34464" "76634" "Clifton" "Texas" "TX" "Bosque" "31.7918" "-97.5203"
"34465" "76635" "Coolidge" "Texas" "TX" "Limestone" "31.7438" "-96.6577"
"34466" "76636" "Covington" "Texas" "TX" "Hill" "32.1595" "-97.2591"
"34467" "76637" "Cranfills Gap" "Texas" "TX" "Bosque" "31.7486" "-97.8113"
"34468" "76638" "Crawford" "Texas" "TX" "McLennan" "31.5598" "-97.39"
"34469" "76639" "Dawson" "Texas" "TX" "Navarro" "31.8974" "-96.7085"
"34470" "76640" "Elm Mott" "Texas" "TX" "McLennan" "31.6725" "-97.1138"
"34471" "76641" "Frost" "Texas" "TX" "Navarro" "32.0275" "-96.7684"
"34472" "76642" "Groesbeck" "Texas" "TX" "Limestone" "31.5357" "-96.5234"
"34473" "76643" "Hewitt" "Texas" "TX" "McLennan" "31.4582" "-97.1966"
"34474" "76644" "Laguna Park" "Texas" "TX" "Bosque" "31.8974" "-97.641"
"34475" "76645" "Hillsboro" "Texas" "TX" "Hill" "32.0149" "-97.1198"
"34476" "76648" "Hubbard" "Texas" "TX" "Hill" "31.8436" "-96.8"
"34477" "76649" "Iredell" "Texas" "TX" "Bosque" "31.9722" "-97.8793"
"34478" "76650" "Irene" "Texas" "TX" "Hill" "31.9872" "-97.1081"
"34479" "76651" "Italy" "Texas" "TX" "Ellis" "32.1785" "-96.8823"
"34480" "76652" "Kopperl" "Texas" "TX" "Bosque" "32.1035" "-97.5421"
"34481" "76653" "Kosse" "Texas" "TX" "Limestone" "31.3147" "-96.6195"
